polyid,fireid,cen_lon,cen_lat,acq_date_lst,area_sqkm,alg_agg,v_lct,f_lct,v_tree,v_herb,v_bare,v_regnum,v_frp
939,2139,-122.11194,39.106669999999994,2017-07-18,0.14074560984301568,2,13,0.5,1.5,57.5,41.25,1,
939,2139,-122.11194,39.106669999999994,2017-07-18,0.14074560984301568,2,12,0.5,1.5,57.5,41.25,1,
940,2142,-121.71177,38.97686,2017-07-18,0.14074142145037652,2,12,1,5.25,60.75,34,1,
941,2144,-122.43235999999999,40.25648,2017-07-18,0.14078288045811654,2,9,1,15.666666666666666,70.5,13.833333333333334,1,
942,2149,-123.94327999999999,42.29391,2017-07-18,0.14084953769445419,1,1,1,54,33.5,12.5,1,
943,2151,-123.16678501626276,45.230035003036726,2017-07-19,0.2015478725835681,2,13,1,7.375,52,40.625,1,
944,2152,-116.59882350747664,43.77265099588123,2017-07-19,0.46780220536646244,2,10,0.85,3.15,69.8,27.05,1,
944,2152,-116.59882350747664,43.77265099588123,2017-07-19,0.46780220536646244,2,12,0.15,3.15,69.8,27.05,1,
945,2157,-123.15974497628997,41.42365001275144,2017-07-19,0.24072057669582964,2,1,0.5555555555555556,48.55555555555556,35.666666666666664,15.88888888888889,1,
945,2157,-123.15974497628997,41.42365001275144,2017-07-19,0.24072057669582964,2,8,0.4444444444444444,48.55555555555556,35.666666666666664,15.88888888888889,1,
946,2161,-122.0328050171231,40.712730002372226,2017-07-19,0.322252535954237,2,10,0.6923076923076923,14.692307692307692,77.61538461538461,7.384615384615385,1,
946,2161,-122.0328050171231,40.712730002372226,2017-07-19,0.322252535954237,2,8,0.23076923076923078,14.692307692307692,77.61538461538461,7.384615384615385,1,
946,2161,-122.0328050171231,40.712730002372226,2017-07-19,0.322252535954237,2,9,0.07692307692307693,14.692307692307692,77.61538461538461,7.384615384615385,1,
947,463,-116.814,45.90899999999999,2017-07-19,1.002444956155777,2,10,1,4.371428571428571,55.97142857142857,39.74285714285714,1,
948,2154,-117.85121,40.75143,2017-07-19,0.1407990094025135,2,10,1,2.1666666666666665,60.5,37.333333333333336,1,
949,464,-116.817,45.918,2017-07-19,1.0024470706272126,2,10,1,3.325,54.9,41.775,1,
950,465,-116.81300000000002,45.95600000000001,2017-07-19,1.002455998246193,2,10,1,9.6,48.5,41.875,1,
951,466,-116.816,45.96500000000001,2017-07-19,1.002458112643242,2,10,1,7.9523809523809526,48.642857142857146,43.45238095238095,1,
952,2163,-122.03673,40.70814,2017-07-19,0.14079759686613083,2,8,0.75,12.75,79.75,7.5,1,
952,2163,-122.03673,40.70814,2017-07-19,0.14079759686613083,2,10,0.25,12.75,79.75,7.5,1,
953,2164,-121.67838,39.20287,2017-07-19,0.14074871647286416,2,12,0.75,6.25,70.75,23.5,1,
953,2164,-121.67838,39.20287,2017-07-19,0.14074871647286416,2,9,0.25,6.25,70.75,23.5,1,
954,462,-123.49800000000002,41.481,2017-07-19,1.0014070282497407,1,1,1,52.6,33.34285714285714,14,1,
955,2158,-123.17373129965871,41.43183645593569,2017-07-19,0.5193867345620989,1,1,1,56.130434782608695,27.26086956521739,16.652173913043477,1,
956,2165,-123.94507,42.29464000000001,2017-07-19,0.14084956168746948,1,1,1,57,21.5,22,1,
957,471,-116.81787063585033,45.91159415272252,2017-07-20,0.974790905025959,2,10,1,3.3863636363636362,57.75,38.90909090909091,1,
958,471,-116.81703275258309,45.92113390259634,2017-07-20,0.8192793453330993,2,10,1,8.5,47.63333333333333,43.733333333333334,1,
959,471,-116.8262328320568,45.92252277976535,2017-07-20,1.0662094238137603,2,10,1,7.1063829787234045,49.638297872340424,43.255319148936174,1,
960,471,-116.82276334076244,45.906106759763844,2017-07-20,0.8573194528356092,2,10,1,4.142857142857143,60.285714285714285,35.57142857142857,1,
961,467,-116.81885452485677,45.9525995508176,2017-07-20,0.5766534953504056,2,10,1,9.826086956521738,47.47826086956522,42.73913043478261,1,
962,467,-116.82656057438392,45.95510699488062,2017-07-20,0.9523540702719987,2,10,1,6.186046511627907,51.395348837209305,42.44186046511628,1,
963,467,-116.82313539864768,45.96558042688067,2017-07-20,0.4253036474704742,2,10,1,7.833333333333333,49.27777777777778,42.94444444444444,1,
964,468,-123.50591271675535,41.48010139197761,2017-07-20,1.5623485394843817,1,1,1,54.114754098360656,35.442622950819676,10.40983606557377,1,
965,468,-123.49439704721878,41.48089683439066,2017-07-20,1.5047064728246797,1,1,1,56.48148148148148,27.685185185185187,15.74074074074074,1,
966,2169,-116.81258453505633,45.93521930216444,2017-07-20,0.25155892005729674,2,10,1,7.7272727272727275,46.27272727272727,46,1,
967,2169,-116.81901800201614,45.93598088644412,2017-07-20,0.21627518627500533,2,10,1,5.714285714285714,50.642857142857146,43.57142857142857,1,
968,473,-116.81098978905446,45.89696022141489,2017-07-20,1.151732330079347,2,10,1,3.239130434782609,58.15217391304348,38.54347826086956,1,
969,2218,-122.48156500131573,38.28219500001634,2017-07-20,0.24240766562652588,2,12,1,11.875,76.375,11.75,1,
970,2220,-121.83560498517254,39.025240004614936,2017-07-20,0.20569492790830135,2,12,1,3.111111111111111,75.77777777777777,21.11111111111111,1,
971,2222,-121.9274749954283,39.1243300003058,2017-07-20,0.17255558210474253,2,12,1,8.11111111111111,69.88888888888889,22.11111111111111,1,
972,2237,-123.93672499628066,42.289755000088796,2017-07-20,0.28339720449495315,2,1,1,52.833333333333336,37.416666666666664,9.833333333333334,1,
973,2177,-116.80016999999998,45.88748999999999,2017-07-20,0.14096811169719697,2,10,1,2.5555555555555554,66,31.444444444444443,1,
974,470,-121.69599999999998,38.93500000000001,2017-07-20,1.0008182863092423,2,12,1,8.095238095238095,48.595238095238095,43.333333333333336,1,
975,2193,-116.82223,45.89761000000001,2017-07-20,0.14096844605350495,2,10,1,6.333333333333333,55.833333333333336,38,1,
976,2196,-116.81145000000001,45.88976000000001,2017-07-20,0.1409681866955757,2,10,1,2,65.5,32.5,1,
977,2186,-116.80800000000002,45.92419,2017-07-20,0.14096932422351838,2,10,1,9.666666666666666,44.5,46,1,
978,2225,-116.82735000000001,45.901,2017-07-20,0.14096855805635453,2,10,1,6,66.5,27.833333333333332,1,
979,475,-121.936,39.12299999999999,2017-07-20,1.0008614174575805,2,12,1,1.9428571428571428,65.4,32.628571428571426,1,
980,2227,-116.81851,45.93229000000001,2017-07-20,0.14096959183502197,2,10,1,8.333333333333334,48.166666666666664,43.5,1,
981,2197,-118.07396,45.306000000000004,2017-07-20,0.14094889689207077,2,13,0.5,10.666666666666666,69.83333333333333,19.666666666666668,1,
981,2197,-118.07396,45.306000000000004,2017-07-20,0.14094889689207077,2,10,0.5,10.666666666666666,69.83333333333333,19.666666666666668,1,
982,2219,-121.04723000000001,38.91322,2017-07-20,0.1407393696117401,2,8,0.8333333333333334,23.166666666666668,69,7.833333333333333,1,
982,2219,-121.04723000000001,38.91322,2017-07-20,0.1407393696117401,2,9,0.16666666666666666,23.166666666666668,69,7.833333333333333,1,
983,2231,-121.82943999999999,39.02665,2017-07-20,0.14074302745604514,2,12,1,4.333333333333333,61.333333333333336,34.5,1,
984,2198,-120.21495,45.64713,2017-07-20,0.1409601697573662,2,10,1,1,51,48.25,1,
985,2200,-123.16096000000003,45.22943999999999,2017-07-20,0.14094636684846878,2,13,1,18.166666666666668,57.666666666666664,24,1,
986,2199,-123.16673999999999,45.23059000000001,2017-07-20,0.1409464048514366,2,13,1,6.75,49.5,43.75,1,
987,2215,-122.32570999999999,40.73534999999999,2017-07-20,0.14079848467874526,2,8,0.6666666666666666,30.166666666666668,62.666666666666664,7.166666666666667,1,
987,2215,-122.32570999999999,40.73534999999999,2017-07-20,0.14079848467874526,2,1,0.3333333333333333,30.166666666666668,62.666666666666664,7.166666666666667,1,
988,2216,-121.56846,39.137739999999994,2017-07-20,0.1407466129524708,2,14,1,8.5,78,13.5,1,
989,2217,-121.57010000000001,39.13347,2017-07-20,0.14074647507882118,2,13,1,4.25,57.5,38.5,1,
990,2232,-121.93652,39.13150000000001,2017-07-20,0.14074641147327424,2,12,1,7.5,71.25,21.5,1,
991,2239,-123.9375,42.295019999999994,2017-07-20,0.14084957417726518,2,1,1,37.333333333333336,42.5,19.833333333333332,1,
992,2201,-123.95781,42.29087,2017-07-20,0.1408494377822876,1,1,1,61.333333333333336,18.5,20.166666666666668,1,
993,480,-120.1102930370766,45.68595909596445,2017-07-21,1.1938109524284304,2,10,1,3.36734693877551,75.42857142857143,21.224489795918366,1,
994,480,-120.09410793356125,45.67755815176071,2017-07-21,0.81570587706732,2,10,1,3,71.96969696969697,24.939393939393938,1,
995,480,-120.1232240076869,45.687091123172266,2017-07-21,0.7342791937077343,2,10,1,3.875,75.0625,21.03125,1,
996,480,-120.14613745627916,45.68628322551817,2017-07-21,1.0475492542124987,2,10,1,2.8974358974358974,76.53846153846153,20.615384615384617,1,
997,480,-120.0987264601891,45.68604189809506,2017-07-21,1.3761709259662032,2,10,1,3.4545454545454546,73.12727272727273,23.490909090909092,1,
998,480,-120.08531600012077,45.678946566077855,2017-07-21,0.6227446321737469,2,10,1,3.4814814814814814,72.18518518518519,24.444444444444443,1,
999,480,-120.12014932415045,45.68031769087667,2017-07-21,0.8477529396385401,2,10,1,2.909090909090909,75.42424242424242,21.666666666666668,1,
1000,480,-120.1353787326158,45.68741616458475,2017-07-21,0.7503741702822447,2,10,1,3.433333333333333,75.83333333333333,20.666666666666668,1,
1001,2283,-122.981,44.0648,2017-07-21,0.1409078917951584,2,13,0.6666666666666666,8,59.666666666666664,32.5,1,
1001,2283,-122.981,44.0648,2017-07-21,0.1409078917951584,2,12,0.16666666666666666,8,59.666666666666664,32.5,1,
1001,2283,-122.981,44.0648,2017-07-21,0.1409078917951584,2,9,0.16666666666666666,8,59.666666666666664,32.5,1,
1002,479,-116.83393799893759,45.97889260779321,2017-07-21,1.270527444480568,2,10,1,5.350877192982456,56.45614035087719,38.19298245614035,1,
1003,479,-116.84297991567468,45.97179359143565,2017-07-21,0.6534150371736884,2,10,1,6.148148148148148,60.44444444444444,33.333333333333336,1,
1004,483,-120.11135471608375,45.67403348056859,2017-07-21,0.42710920164978505,2,10,1,2.2777777777777777,75.88888888888889,21.88888888888889,1,
1005,483,-120.103061471881,45.67212446893671,2017-07-21,0.8908883790761083,2,10,1,2.6,75.33333333333333,22.066666666666666,1,
1006,2302,-120.07956679357166,45.67087362686726,2017-07-21,0.352504788769342,2,10,1,1.5,71.07142857142857,27.428571428571427,1,
1007,2302,-120.08775420411997,45.67056030273492,2017-07-21,0.4027507604476437,2,10,1,2.625,70.625,26.6875,1,
1008,2357,-120.09140463568721,45.6911278418896,2017-07-21,0.2080433071009964,2,10,1,3.25,74.75,22,1,
1009,2357,-120.08464533835598,45.69137230654974,2017-07-21,0.2080296557046324,2,10,1,2.25,75.125,22.625,1,
1010,2362,-120.10896636253521,45.69549191547628,2017-07-21,0.31163486753472686,2,10,1,2.0833333333333335,77,20.75,1,
1011,2362,-120.11950865448773,45.695030006481446,2017-07-21,0.34285566984893384,2,10,1,2.5,76.5,21,1,
1012,2362,-120.13003797202212,45.69456850930936,2017-07-21,0.3108378367346078,2,10,1,3.25,75.16666666666667,21.333333333333332,1,
1013,482,-116.84600000000002,45.91199999999999,2017-07-21,1.0024456609811783,2,10,1,7.371428571428571,57.97142857142857,34.714285714285715,1,
1014,2242,-116.8572500064993,45.96819000038348,2017-07-21,0.17526573108690977,2,10,1,17.666666666666668,57,25.5,1,
1015,2243,-116.85345347889739,45.96373145333543,2017-07-21,0.5833920234205723,2,10,1,8.571428571428571,62.25,29.178571428571427,1,
1016,2244,-116.84359654914647,45.945383757949244,2017-07-21,0.49375272555077077,2,10,1,8.047619047619047,63.714285714285715,28.142857142857142,1,
1017,2246,-116.82968498195706,45.93950500418266,2017-07-21,0.19238197590783238,2,10,1,5.777777777777778,53.77777777777778,40.44444444444444,1,
1018,2247,-116.84063298823047,45.93140033753539,2017-07-21,0.36921293603362143,2,10,1,6.785714285714286,57.57142857142857,35.642857142857146,1,
1019,2248,-116.82981559018462,45.93212265408707,2017-07-21,0.3879171233961582,2,10,1,12.133333333333333,44.333333333333336,43.53333333333333,1,
1020,2252,-116.8360104507685,45.93829604961826,2017-07-21,0.37326719363999367,2,10,1,10.3125,55.8125,33.6875,1,
1021,2281,-123.16421976412948,45.229063383914024,2017-07-21,0.3892885982598066,2,13,1,10.466666666666667,53.06666666666667,36.666666666666664,1,
1022,2295,-116.85551697766071,45.955723815371854,2017-07-21,0.25796415437322856,2,10,1,6.818181818181818,63.81818181818182,29.363636363636363,1,
1023,2333,-122.0627999970428,38.90564000009114,2017-07-21,0.22182950817668437,2,12,1,2,67,31,1,
1024,2338,-122.71898016353286,44.897436163464896,2017-07-21,0.47567951669547426,2,8,0.6666666666666666,39.904761904761905,52.23809523809524,7.857142857142857,1,
1024,2338,-122.71898016353286,44.897436163464896,2017-07-21,0.47567951669547426,2,9,0.23809523809523808,39.904761904761905,52.23809523809524,7.857142857142857,1,
1024,2338,-122.71898016353286,44.897436163464896,2017-07-21,0.47567951669547426,2,1,0.09523809523809523,39.904761904761905,52.23809523809524,7.857142857142857,1,
1025,2344,-120.07952999495046,45.66480000012928,2017-07-21,0.28711302276706696,2,10,1,1.9166666666666667,73.08333333333333,25.083333333333332,1,
1026,2300,-116.83704000000002,45.98989999999999,2017-07-21,0.14097149512290955,2,10,1,11,50.166666666666664,39,1,
1027,2293,-120.72655,39.87633000000001,2017-07-21,0.1407705256998539,2,8,0.75,32.75,63.25,4,1,
1027,2293,-120.72655,39.87633000000001,2017-07-21,0.1407705256998539,2,9,0.25,32.75,63.25,4,1,
1028,2284,-116.15942000000001,40.79048,2017-07-21,0.14080028388094903,2,10,1,1.3333333333333333,64.5,34.166666666666664,1,
1029,2286,-117.86184,40.94152,2017-07-21,0.14080521594905854,2,10,1,0.5,50,49.5,1,
1030,2299,-116.82072,45.98431000000001,2017-07-21,0.14097131044626235,2,10,1,11.166666666666666,60.333333333333336,28.666666666666668,1,
1031,2297,-116.81842000000002,45.98006,2017-07-21,0.14097117004013063,2,10,1,14.333333333333334,49,36.666666666666664,1,
1032,2240,-116.85450000000002,45.97561,2017-07-21,0.1409710230255127,2,10,1,9,60.833333333333336,30.333333333333332,1,
1033,2245,-116.84385999999999,45.93977,2017-07-21,0.14096983895921708,2,10,1,12.333333333333334,56.166666666666664,31.666666666666668,1,
1034,2369,-116.84904,45.91960999999999,2017-07-21,0.1409691729078293,2,10,1,6.5,60,33.333333333333336,1,
1035,2301,-116.8438,45.98821999999999,2017-07-21,0.140971439620018,2,10,1,7,57.666666666666664,35.5,1,
1036,2374,-116.84623999999998,45.98037000000001,2017-07-21,0.14097118028259278,2,10,1,6.5,59.666666666666664,33.833333333333336,1,
1037,2370,-116.84966000000001,45.925670000000004,2017-07-21,0.1409693731212616,2,10,1,4.666666666666667,63.333333333333336,32,1,
1038,2371,-116.85515999999998,45.949850000000005,2017-07-21,0.14097017198228837,2,10,1,2.5,68.16666666666667,29.333333333333332,1,
1039,2275,-116.84236999999999,45.92560999999999,2017-07-21,0.1409693711385727,2,10,1,6.833333333333333,61.333333333333336,32,1,
1040,2265,-116.8469,45.96257,2017-07-21,0.14097059221982955,2,10,1,8.333333333333334,64,27.833333333333332,1,
1041,2250,-116.86516999999999,45.96714000000001,2017-07-21,0.14097074320030212,2,10,1,8.333333333333334,68.16666666666667,23.666666666666668,1,
1042,485,-120.15,45.676,2017-07-21,1.0023902103538513,2,10,1,2.425,75.175,22.325,1,
1043,2361,-120.08848000000002,45.69645,2017-07-21,0.14096179946708678,2,10,1,2,77.16666666666667,21,1,
1044,2277,-120.21379,45.64795999999999,2017-07-21,0.1409601971821785,2,10,1,1.3333333333333333,53.666666666666664,45,1,
1045,2280,-117.41985000000001,44.540679999999995,2017-07-21,0.140923608502388,2,13,1,3.1666666666666665,54.833333333333336,42,1,
1046,2335,-121.62428,39.20333,2017-07-21,0.14074873133206367,2,12,0.8333333333333334,5.833333333333333,52.666666666666664,41.333333333333336,1,
1046,2335,-121.62428,39.20333,2017-07-21,0.14074873133206367,2,9,0.16666666666666666,5.833333333333333,52.666666666666664,41.333333333333336,1,
1047,2336,-121.54407999999998,39.36715,2017-07-21,0.14075402680635452,2,10,0.5,1,77.83333333333333,21.166666666666668,1,
1047,2336,-121.54407999999998,39.36715,2017-07-21,0.14075402680635452,2,12,0.5,1,77.83333333333333,21.166666666666668,1,
1048,2337,-123.93604999999998,42.2967,2017-07-21,0.1408496293926239,2,1,1,35.833333333333336,34.833333333333336,29.333333333333332,1,
1049,2340,-122.71613999999998,44.89365999999999,2017-07-21,0.14093527088594437,2,8,0.6666666666666666,38.833333333333336,53,8.666666666666666,1,
1049,2340,-122.71613999999998,44.89365999999999,2017-07-21,0.14093527088594437,2,14,0.16666666666666666,38.833333333333336,53,8.666666666666666,1,
1049,2340,-122.71613999999998,44.89365999999999,2017-07-21,0.14093527088594437,2,9,0.16666666666666666,38.833333333333336,53,8.666666666666666,1,
1050,2376,-116.84773,46.03569000000001,2017-07-21,0.14097300784063338,2,10,1,18.833333333333332,45.833333333333336,35.666666666666664,1,
1051,2375,-116.84204,46.03579,2017-07-21,0.14097301114416122,2,10,1,21.166666666666668,57.5,21.333333333333332,1,
1052,2278,-121.85625995803785,45.580790028239086,2017-07-21,0.31232003521049023,1,1,1,67.57142857142857,9.357142857142858,23.285714285714285,1,
1053,2285,-123.93806,42.28919,2017-07-21,0.14084938256788254,1,1,1,53.666666666666664,37.5,8.833333333333334,1,
1054,2287,-123.49250795947633,41.48217897205977,2017-07-21,0.7758083376160748,1,1,1,58.17857142857143,28.25,13.428571428571429,1,
1055,2289,-123.17417,41.43195999999999,2017-07-21,0.14082125747084617,1,1,1,60.5,31,8.666666666666666,1,
